,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
100,아이비케이저축은행,참똑똑한IBK저축은행정기적금,정액적립식,4.00%,3.38%,"84,600",4.00%,2.467352312029658,단리,24개월,2023-07-26,"영업기획부,0517914393","비대면, 인터넷,모바일 가입시 0.1%우대(12개월이상)",제한없음,모두가능,"- 만기경과 1개월 이내 
: 약정금리와 현행고시 
금리중 낮은이율

- 만기경과 1개월 초과
: 보통예금 이율",없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
101,아이비케이저축은행,참똑똑한IBK저축은행정기적금,정액적립식,4.00%,3.38%,"86,458",4.00%,0.2919738550661188,복리,24개월,2023-07-26,"영업기획부,0517914393","비대면, 인터넷,모바일 가입시 0.1%우대(12개월이상)",제한없음,모두가능,"- 만기경과 1개월 이내 
: 약정금리와 현행고시 
금리중 낮은이율

- 만기경과 1개월 초과
: 보통예금 이율",없음,5,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
102,전북은행,JB 다이렉트적금(자유적립식),자유적립식,3.95%,3.34%,-,4.05%,2.441732271046116,단리,24개월,2023-10-20,"마케팅추진부 마케팅추진팀, 063-250-7469 여신기획부, 063-250-7370 * 실제 상담은 인근 영업점이나 당행 콜센터(1588-4477)로 문의",추가우대금리 : 당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대,실명의 개인(임의단체 제외),온라인,"√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내
2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음
3. 인터넷뱅킹/스마트폰뱅킹 가입상품",2,2,* 자동이체 : 0.1% [당행 계좌 이용],,,0.1%,,,,,,,,,,,,,,,,,
103,모아저축은행,생일축하정기적금,정액적립식,3.90%,3.30%,"82,485",3.90%,2.416105821046388,단리,24개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
104,모아저축은행,e-모아 정기적금,정액적립식,3.90%,3.30%,"82,485",3.90%,2.416105821046388,단리,24개월,2023-07-26,"기획실, 0324303417",없음,제한없음,온라인,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 계약금액 월 1만원 이상,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
105,모아저축은행,12干支정기적금,정액적립식,3.90%,3.30%,"82,485",3.90%,2.416105821046388,단리,24개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
106,오투저축은행,정기적금,자유적립식,3.90%,3.30%,-,3.90%,2.416105821046388,단리,24개월,2023-11-06,수신팀 (042-712-0260),-,제한없음,영업점,"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율


[코로나19관련대책 - 창구가입상품한 : 한시적으로 만기후 1개월간 해당 예금의 동일계약기간 신규약정금리 적용, 이후 보통예금이율]","중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
107,제주은행,더탐나는적금3,자유적립식,3.90%,3.30%,-,5.40%,2.416105821046388,단리,24개월,2023-10-20,"영업추진본부, 064-720-0287","* 거래조건에 따라 최고 1.5%p 우대금리 적용 ① 급여이체 또는 카드가맹점 이체 실적시 : 0.5%p ② 신용카드 및 체크카드 합산 사용실적에 따른 최고 우대금리 : 0.6%p ③ 신규거래 고객 또는 기존 더 탐나는 적금1,2 가입 이력시 : 0.30%p ④ 모바일(JBANK, 모바일 웹뱅킹)으로 신규시 : 0.10%P",개인 및 개인사업자,모두가능,"- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%",월 납입한도 30만원 이하,1,5,"* 급여이체 : 0.5% [카드가맹점이체로 대체 가능]
* 카드실적 : 0.6% 
* 최초거래 : 0.3% [기존 더 탐나는 적금1,2 ] 
* 비대면 : 0.1% [모바일 가입, 최초거래]",0.5%,,,0.6%,0.3%,,0.1%,,,,,,,,,,,,,
108,한국산업은행,KDBdream 자유적금,자유적립식,3.89%,3.29%,-,3.99%,2.410979761541121,단리,24개월,2023-11-14,"(예금)수신기획부, 02-787-7410 (개인대출)지역성장지원실, 051-640-3372 (기업대출)영업기획부, 02-787-6929","KDBdream Account 계좌에서 자동이체방법으로 납입하는 경우, 연 0.10% 가산",제한없음,모두가능,"*만기후 1년 이내:
만기일 현재 일반정기적금 해당예금기간 기본이자율의 1/2
* 만기후 1년 초과:
만기일 현재 보통예금 이자율","이자율 적용방식 선택 가능
1) 최초납입일 고정금리식
2) 수시납입일 고정금리식",2,5,* 자동이체 : 0.1% [KDBdream Account 계좌],,,0.1%,,,,,,,,,,,,,,,,,
109,한국산업은행,KDB Hi 자유적금,자유적립식,3.88%,3.28%,-,3.98%,0.2287314761396207,복리,24개월,2023-11-14,"(예금)수신기획부, 02-787-7410 (개인대출)지역성장지원실, 051-640-3372 (기업대출)영업기획부, 02-787-6929","KDB Hi 입출금통장에서 자동이체방법으로 납입하는 경우, 연 0.10% 가산","KDB Hi 입출금통장에 가입한 개인(개인사업자 및 임의단체 제외)
단, 국민인 거주자에 한함",온라인,"*만기후 1년 이내:
만기일 현재 일반정기적금 해당예금기간 기본이자율의 1/2
* 만기후 1년 초과:
만기일 현재 보통예금 이자율",해당없음,2,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
110,경남은행,BNK더조은자유적금,자유적립식,3.85%,3.26%,-,4.55%,2.390472957218304,단리,24개월,2023-10-20,"리테일금융부(대출문의),055-290-8743 마케팅추진부(예·적금상품),1600-8585",①오픈뱅킹서비스 가입 0.20%(만기까지 유지) ②당행 입출금통장에서 자동이체시 입금건별 0.20% ③이 상품 신규시 금리우대쿠폰을 등록할 경우 0.30%,"거래대상자는 제한을 두지 아니한다. 다만, 국가 및 지방자치단체는 이 예금을 거래할 수 없다.",온라인,"만기후 1개월 이내: 일반정기예금 기본이율의 50%
만기후 1개월 초과: 일반정기예금 기본이율의 20%","1. 계약기간은 6개월 이상 2년 이내 월단위
2. 초입금 1만원 이상 월별 500만원 이내에서 자유롭게 저축
3. 최대 저축횟수는 999회 이내",2,2,"* 해당은행 :  0.2% [오픈뱅킹서비스 가입 후 해지까지 유지 ] 
*자동이체 :  0.2% [해당 은행 이용]
*이벤트 :  0.3% [금리우대 쿠폰 이용]",,,0.2%,,,,,,0.2%,,,,0.3%,,,,,,,
111,대백저축은행,꿈나무정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2022-09-05,"총무부,053-742-3301",해당없음,만13세 미만어린이,영업점,"*1개월이내-약정이율과 현행이율중 낮은이율 
*1개월 초과-보통예금이율(0.2%)",해당없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
112,모아저축은행,정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 계약금액 월 1만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
113,삼정저축은행,정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2022-09-23,"영업부,0317916411",없음,제한없음,영업점,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
114,삼정저축은행,e-정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2022-09-23,"영업부,0317916411",없음,제한없음,온라인,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
115,삼정저축은행,s-정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2022-09-23,"영업부,0317916411",없음,제한없음,온라인,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
116,안양저축은행,비대면-정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-11-01,"영업지원팀, 031-463-7882 (예금문의 031-441-4141)",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
117,안양저축은행,정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-11-01,"영업지원팀, 031-463-7882 (예금문의 031-441-4141)",없음,제한없음,모두가능,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
118,융창저축은행,정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
119,융창저축은행,e정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
120,융창저축은행,SB톡톡 정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
121,하나저축은행,1Q비대면정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,없음,제한없음,온라인,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
122,하나저축은행,1Q비대면정기적금,정액적립식,3.80%,3.21%,"82,045",3.80%,0.1866017927975028,복리,24개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,없음,제한없음,온라인,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
123,HB저축은행,스마트 정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
124,HB저축은행,스마트 정기적금,정액적립식,3.80%,3.21%,"82,045",3.80%,0.1866017927975028,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
125,HB저축은행,e-정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
126,HB저축은행,e-정기적금,정액적립식,3.80%,3.21%,"82,045",3.80%,0.1866017927975028,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
127,제이티친애저축은행,비대면 정기적금,정액적립식,3.80%,3.21%,"80,370",3.80%,2.3648336747436494,단리,24개월,2022-09-20,"경영기획부, 15990060",-,제한없음,온라인,"-1개월 이내 해지시 : 약정이율 적용 
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
128,부산은행,내맘대로 적금,자유적립식,3.75%,3.17%,-,3.95%,2.3391879687982176,단리,24개월,2023-10-31,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*우대이율 최대 0.2% - 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%,제한없음,모두가능,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",1,5,"* 최초거래 : 0.05% [신규가입]
* 만기 :  0.15%",,,,,0.05%,,,,,,0.15%,,,,,,,,,
129,부산은행,2030부산월드엑스포적금,자유적립식,3.75%,3.17%,-,5.65%,2.3391879687982176,단리,24개월,2023-10-31,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*우대이율 최대 1.90% -비대면 채널 가입 또는 상품서비스안내 동의서 징구: 0.10% -첫 거래 우대이율 : 0.50% -엑스포 유치 응원 우대이율 : 0.30% -엑스포 유치 기원 우대이율 : 1.00%,실명의 개인고객(1인 1계좌),모두가능,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입한도: 월 1천원 이상 3백만원 이하 천원단위
2. 자유적립식",1,5,"* 비대면 : 0.1% [상품서비스안내 동의서 징구로 대체 가능] 
* 최초거래 : 0.5% 
* 이벤트 : 1.3% [엑스포 응원 이율]",,,,,0.5%,,0.1%,,,,,,1.3%,,,,,,,
130,경남은행,행복Dream적금,정액적립식,3.70%,3.13%,"78,255",4.70%,2.3135358345516943,단리,24개월,2023-10-20,"리테일금융부(대출문의),055-290-8743 마케팅추진부(예·적금상품),1600-8585",①신규일로부터 6개월전까지 당행 적금 미보유 0.2% ②월부금이 50만원 이상인 경우 0.20% ③이 예금을 자동이체로 납입하는 경우 0.2% ④신용(체크)카드 최초발급 후 10만원 이내 이용 0.2% ⑤ 전자명함을 통한 신규 시 0.2%,개인 및 개인사업자,모두가능,"만기후 1개월 이내: 일반정기예금 기본이율의 50%
만기후 1개월 초과: 일반정기예금 기본이율의 20%","1. 계약기간은 1년 이상 3년 이하 월단위
2. 적립금액은 5만원 이상, 최고금액은 제한없음",2,8,"* 해당은행 : 0.2% [가입 6개월 이내 당행 적금 미보유]
* 기타 : 0.2% [월 50만원 이상 납입 시, 전자명함을 통한 신규 가입시 0.2%가산 가능] 
* 자동이체 : 0.2% 
* 카드실적 : 0.2% [신용(체크)카드 최초발급 후 10만원 이내 이용 0.2%]",,,0.2%,0.2%,,,,,0.2%,,,,,0.2%,,,,,,
131,동원제일저축은행,정기적금(비대면),정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2022-09-30,"기획부, 1544-8811",없음,제한없음,온라인,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",월 최대 불입금:100만원,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
132,동원제일저축은행,정기적금(비대면),정액적립식,3.70%,3.13%,"79,843",3.70%,0.1339755519603747,복리,24개월,2022-09-30,"기획부, 1544-8811",없음,제한없음,온라인,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",월 최대 불입금:100만원,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
133,삼호저축은행,정기적금(자유적립식),자유적립식,3.70%,3.13%,-,3.70%,2.3135358345516943,단리,24개월,2022-09-15,"경영관리부,063-900-2110",없음,없음,영업점,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용(2020.7월27일 현재 보통예금 이율 0.5%)",없음,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
134,삼호저축은행,정기적금(자유적립식-인터넷뱅킹),자유적립식,3.70%,3.13%,-,3.70%,2.3135358345516943,단리,24개월,2022-09-15,"경영관리부,063-900-2110",없음,없음,온라인,"만기후 1개월 이내 해지시 약정금리 적용, 만기후 1개월 초과 이후 해지시 보통예금 이율적용(2020.7월27일 현재 보통예금 이율 0.5%)",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
135,영진저축은행,정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2023-03-03,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
136,영진저축은행,정기적금,정액적립식,3.70%,3.13%,"79,843",3.70%,0.1339755519603747,복리,24개월,2023-03-03,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
137,영진저축은행,e-정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
138,영진저축은행,e-정기적금,정액적립식,3.70%,3.13%,"79,843",3.70%,0.1339755519603747,복리,24개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
139,영진저축은행,m-정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
140,영진저축은행,m-정기적금,정액적립식,3.70%,3.13%,"79,843",3.70%,0.1339755519603747,복리,24개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
141,영진저축은행,SB톡톡-정기적금,정액적립식,3.70%,3.13%,"79,843",3.70%,0.1339755519603747,복리,24개월,2023-03-03,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
142,영진저축은행,SB톡톡-정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2023-03-03,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
143,하나저축은행,정기적금,정액적립식,3.70%,3.13%,"79,843",3.80%,0.1339755519603747,복리,24개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,"* 최고우대금리 : 2.4% - 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1% 사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지) :2.4% ※ 단위는 연%p",제한없음,모두가능,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,7,"* 비대면 : 0.1% [인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시]
* 기타 : 2.4% [사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지) ]",,,,,,,0.1%,,,,,,,2.4%,,,,,,
144,하나저축은행,정기적금,정액적립식,3.70%,3.13%,"78,255",3.80%,2.3135358345516943,단리,24개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,"* 최고우대금리 : 2.4% - 인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시 : 0.1% 사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지) :2.4% ※ 단위는 연%p",제한없음,모두가능,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,3,"* 비대면 : 0.1% [인터넷/스마트뱅킹/모바일브랜치/SB톡톡(비대면)가입시]
* 기타 : 2.4% [사회적배려대상 고객가입시 (영업점 가입,1인 1계좌(활동좌),월 불입금 50만원 까지) ]",,,,,,,0.1%,,,,,,,2.4%,,,,,,
145,제이티친애저축은행,정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2022-09-20,"경영기획부, 15990060",-,제한없음,모두가능,"-1개월 이내 해지시 : 약정이율 적용 
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
146,오에스비저축은행,정기적금,정액적립식,3.70%,3.13%,"78,255",3.70%,2.3135358345516943,단리,24개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,모두가능,"- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
- 만기 후 1개월 경과: 보통예금 금리(0.2%)","-월 불입금 1만원 이상
-6개월 이상 ~ 60개월 까지 (월 단위 가능)
-만기시 이자지급",4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
147,오에스비저축은행,프리스타일적금,자유적립식,3.70%,3.13%,-,3.70%,2.3135358345516943,단리,24개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,모두가능,"- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
- 만기 후 1개월 경과: 보통예금 금리(0.2%)","-월 불입금 1만원 이상
-12개월 이상 ~ 36개월 까지 (월 단위 가능)
-만기시 이자지급
-월중 입금액은 계약금액의 10%를 초과할 수 없으며, 만기일로부터 1개월 이내는 납입불가",4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
