,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
312,참저축은행,정기적금,정액적립식,4.30%,3.64%,"23,646",4.30%,2.666982872,단리,12개월,2023-11-08,"수신파트, 053-720-7334",없음,제한없음,모두가능,*만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기적금이율 중 낮은 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망),없음,5,5.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
313,청주저축은행,정기적금,자유적립식,4.30%,3.64%,-,4.30%,2.666982872,단리,12개월,2023-11-06,"(총무팀,043-256-9114)",없음,제한없음,모두가능,만기 후 : 1%,제한없음,4,8.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
314,푸른저축은행,푸른 정기적금,정액적립식,4.30%,3.64%,"23,646",4.30%,2.666982872,단리,12개월,2023-09-01,"예금/대출문의 : 02-545-9000, 공시부서 : 기획부, 02-6255-1114",-,제한 없음,모두가능,"만기 후 보통예금 금리에 연동
(단, 만기 1개월 경과시점까지는 약정금리와 동일상품의 만기시점 고시금리 중 낮은 금리 적용)","- 중도해지금리
1개월 미만 : 0.20%,
6개월 미만 : 1.85%, 
12개월 미만 : 2.40%,
12개월 이상 : 2.45%",1,5.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
315,엠에스저축은행,정기적금,정액적립식,4.30%,3.64%,"23,646",4.30%,2.666982872,단리,12개월,2023-09-11,"기획회계팀,053-742-4411",없음,없음,모두가능,- 만기후 1개월간은 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리를 적용하고 만기후 1개월 경과시는 보통예금이자율,없음,4,5.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
316,한국투자저축은행,정기적금,정액적립식,4.25%,3.60%,"23,371",4.25%,2.639810129,단리,12개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",#NAME?,제한없음,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",#NAME?,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
317,한국투자저축은행,정기적금(자유적립식),자유적립식,4.25%,3.60%,-,4.25%,2.639810129,단리,12개월,2023-10-30,"예금/대출 문의 1577-6333, 공시부서(영업지원팀)031-788-0306",#NAME?,제한없음,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",#NAME?,1,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
318,다올저축은행,Fi 정기적금 (대면),정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-03-03,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,영업점,"- 1개월 까지 : 당초 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%","* 중도해지이율 (입금액마다 경과기간별 차등 적용)
- 1개월미만 : 가입일의 보통예금 금리
- 6개월미만 : 약정이율X50%
- 9개월미만 : 약정이율X55%
- 12개월미만 : 약정이율X60%
- 12개월이상 : 약정이율X70%",3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
319,DB저축은행,M-정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2022-10-18,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 우대조건 : * 최고우대금리 : 0.2% - 인터넷 가입시 : 연 0.1% - 모바일 가입시 : 연 0.2%,제한없음,온라인,"* 만기후 이자율 : 
*1개월 이하: 기본이율 
*1개월 초과: 0.5%",스마트폰앱 전용상품,2,0.0,* 비대면 : 0.1% [모바일 가입시 0.1% 가산 가능],,,,,,,0.10%,,,,,,,,,,,,,
320,부림저축은행,아이사랑 정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-10-24,"영업부, 031-443-3800",미취학아동과 부모님이 함께 가입하는 경우,미취학아동과 부모님이 함께 가입,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
321,안양저축은행,비대면-정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-11-01,"영업지원팀, 031-463-7882 (예금문의 031-441-4141)",없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",3,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
322,안양저축은행,정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-11-01,"영업지원팀, 031-463-7882 (예금문의 031-441-4141)",없음,제한없음,모두가능,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%",3,5.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
323,NH저축은행,비대면정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",없음,제한없음,온라인,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율","-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
324,영진저축은행,정기적금,정액적립식,4.20%,3.55%,"23,348",4.20%,0.41083563,복리,12개월,2023-03-03,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
325,영진저축은행,정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-03-03,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
326,영진저축은행,e-정기적금,정액적립식,4.20%,3.55%,"23,348",4.20%,0.41083563,복리,12개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
327,영진저축은행,e-정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
328,영진저축은행,m-정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
329,영진저축은행,m-정기적금,정액적립식,4.20%,3.55%,"23,348",4.20%,0.41083563,복리,12개월,2023-03-03,영업부 0326512121,없음,내·외국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
330,영진저축은행,SB톡톡-정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-03-03,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
331,영진저축은행,SB톡톡-정기적금,정액적립식,4.20%,3.55%,"23,348",4.20%,0.41083563,복리,12개월,2023-03-03,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",1만원이상 가입가능,5,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
332,오투저축은행,정기적금,자유적립식,4.20%,3.55%,-,4.20%,2.612637387,단리,12개월,2023-11-06,수신팀 (042-712-0260),-,제한없음,영업점,"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율


[코로나19관련대책 - 창구가입상품한 : 한시적으로 만기후 1개월간 해당 예금의 동일계약기간 신규약정금리 적용, 이후 보통예금이율]","중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",3,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
333,인천저축은행,정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-02-16,"영업지원본부,032-430-2141",창구전용상품,누구나가입가능,영업점,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",월불입액 1만원이상,3,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
334,인천저축은행,e-보다정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-02-16,"영업지원본부,032-430-2141",인터넷뱅킹 전용상품,인터넷뱅킹가입 대상,온라인,"*만기후 1개월이내 : 최초약정이율
*만기 1개월이후 : 연0.1%",월불입액 1만원이상,3,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
335,케이뱅크,주거래우대 자유적금,자유적립식,4.20%,3.55%,-,4.80%,2.612637387,단리,12개월,2023-10-20,"수신팀, 02-3210-7312","급여이체 또는 통신비 자동이체, 체크카드 고객에게 우대금리 제공 (최고 연 0.6%)",만 17세 이상 실명의 개인 및 개인사업자,온라인,"만기 후 
- 1개월 이내: 만기시점 기본금리 X 50% 
- 1개월 초과 ~ 6개월 이내: 만기시점 기본금리 X 30%
- 6개월 초과: 연 0.20%","가입금액: 1천원 이상 300만원 이하
가입기간: 6개월 ~ 36개월
(1인 최대 3계좌)",2,4.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
336,평택저축은행,정기적금,정액적립식,4.20%,3.55%,"23,096",4.20%,2.612637387,단리,12개월,2023-02-22,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,영업점,보통예금이율,보호금융상품 1인당 최고 5천만원,2,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
337,금화저축은행,e-정기적금,자유적립식,4.15%,3.51%,-,4.15%,2.585464644,단리,12개월,2023-11-10,"경영지원팀,032-452-6043",-,인터넷 및 모바일뱅킹 사용자,온라인,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,8.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
338,대명상호저축은행,더 드림 정기적금,정액적립식,4.15%,3.51%,"22,821",4.15%,2.585464644,단리,12개월,2023-08-08,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",월 불입액 최대 500만원,4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
339,고려저축은행,응답하라2030정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-02-02,"영업추진팀,051-640-9023",-,*만20~30대만 가입가능 (나이제한),영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
340,금화저축은행,정기적금,자유적립식,4.10%,3.47%,-,4.10%,2.558291901,단리,12개월,2023-11-10,"경영지원팀,032-452-6043",창구전용상품,제한없음,영업점,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
341,대명상호저축은행,자유적립식예금,자유적립식,4.10%,3.47%,-,4.10%,2.558291901,단리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",자유적립식,4,9.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
342,대명상호저축은행,자유적립식예금,자유적립식,4.10%,3.47%,-,4.10%,0.356305635,복리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",자유적립식,4,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
343,DB저축은행,E-정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2022-10-18,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 우대조건 : * 최고우대금리 : 0.2% - 인터넷 가입시 : 연 0.1% - 모바일 가입시 : 연 0.2%,제한없음,온라인,"* 만기후 이자율 : 
*1개월 이하: 기본이율 
*1개월 초과: 0.5%",인터넷뱅킹 전용상품,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
344,모아저축은행,생일축하정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
345,모아저축은행,e-모아 정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-07-26,"기획실, 0324303417",없음,제한없음,온라인,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 계약금액 월 1만원 이상,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
346,모아저축은행,12干支정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
347,민국저축은행,비대면정기적금(비대면),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-05-19,"기획팀, 02-2271-0071",#NAME?,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",#NAME?,1,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
348,민국저축은행,톡톡정기적금(모바일),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-05-19,"기획팀, 02-2271-0071",#NAME?,개인,모두가능,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",#NAME?,1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
349,민국저축은행,e-행복정기적금(인터넷),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-05-19,"기획팀, 02-2271-0071",#NAME?,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",#NAME?,1,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
350,스카이저축은행,b-정기적금,정액적립식,4.10%,3.47%,"22,787",4.10%,0.356305635,복리,12개월,2023-09-12,"영업부, 02-3485-4196",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,온라인,없음,최소금액:1만원이상,2,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
351,스카이저축은행,b-정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-09-12,"영업부, 02-3485-4196",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,온라인,없음,최소금액:1만원이상,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
352,스카이저축은행,e-정기적금,정액적립식,4.10%,3.47%,"22,787",4.10%,0.356305635,복리,12개월,2023-09-12,"영업부, 02-3485-4196",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,온라인,없음,최소금액:1만원이상,2,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
353,스카이저축은행,e-정기적금,정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-09-12,"영업부, 02-3485-4196",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,온라인,없음,최소금액:1만원이상,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
354,NH저축은행,정기적금,정액적립식,4.10%,3.47%,"22,546",4.20%,2.558291901,단리,12개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",NH멤버스 회원인 경우 연 0.1% 우대금리 적용,제한없음,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율","-가입금액: 월불입금 1만원 이상
-가입기간: 6개월이상 36개월 이하",2,1.0,* 해당은행 : 0.1% [NH맴버스 회원],,,,,,,,,0.10%,,,,,,,,,,,
355,평택저축은행,정기적금(모뱅),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-02-20,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,온라인,보통예금이율,보호금융상품 1인당 최고 5천만원,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
356,평택저축은행,정기적금(인뱅),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-02-20,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,온라인,보통예금이율,보호금융상품 1인당 최고 5천만원,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
357,IBK저축은행,참똑똑한IBK저축은행정기적금(비대면),정액적립식,4.10%,3.47%,"22,787",4.10%,0.356305635,복리,12개월,2023-07-26,"영업기획부,0517914393",없음,제한없음,온라인,"- 만기경과 1개월 이내 
: 약정금리와 현행고시 
금리중 낮은이율

- 만기경과 1개월 초과
: 보통예금 이율",없음,5,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
358,IBK저축은행,참똑똑한IBK저축은행정기적금(비대면),정액적립식,4.10%,3.47%,"22,546",4.10%,2.558291901,단리,12개월,2023-07-26,"영업기획부,0517914393",없음,제한없음,온라인,"- 만기경과 1개월 이내 
: 약정금리와 현행고시 
금리중 낮은이율

- 만기경과 1개월 초과
: 보통예금 이율",없음,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
359,유안타저축은행,e-정기적금,정액적립식,4.05%,3.43%,"22,271",4.05%,2.531119158,단리,12개월,2023-08-30,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
360,고려저축은행,씨앗정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-02-02,"영업추진팀,051-640-9023",*18개월이상 가입건 중 만기원금 전액 예금으로 가입시 예금 +0.2% (증액불가),제한없음,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
361,고려저축은행,정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-02-02,"영업추진팀,051-640-9023",-,제한없음,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
362,남양저축은행,비대면-정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-03-17,총무부0315663300,없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인 납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
363,남양저축은행,정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-03-17,총무부0315663300,없음,제한없음,영업점,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
364,남양저축은행,e-정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-03-17,총무부0315663300,없음,제한없음,온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
365,대명상호저축은행,정기적금,정액적립식,4.00%,3.38%,"22,225",4.00%,0.301808973,복리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",없음,4,6.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
366,대명상호저축은행,정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,영업점,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",없음,4,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
367,대명상호저축은행,E-플러스 정기적금,정액적립식,4.00%,3.38%,"22,225",4.00%,0.301808973,복리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,온라인,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",없음,4,3.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
368,대명상호저축은행,E-플러스 정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-05-03,총무계 0436405117,없음,누구나가입가능,온라인,"- 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율",없음,4,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
369,대백저축은행,애플정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-02-09,"총무부,053-742-3301",해당없음,제한없음,온라인,"1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%)",해당없음,5,0.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
370,대백저축은행,한마음정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-02-09,"총무부,053-742-3301",해당없음,제한없음,영업점,"1개월이내-약정이율과 현행이율중 낮은이율
1개월 초과-보통예금이율(0.2%)",해당없음,5,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
371,DB저축은행,정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2022-10-18,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 우대조건 : * 최고우대금리 : 0.2% - 인터넷 가입시 : 연 0.1% - 모바일 가입시 : 연 0.2%,제한없음,영업점,* 만기후 이자율 : *1개월 이하: 기본이율 *1개월 초과: 0.5%,창구전용상품,2,1.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
372,라온저축은행,정기적금,정액적립식,4.00%,3.38%,"21,996",4.00%,2.503946416,단리,12개월,2023-04-03,기획총무팀 070-5020-2906,-,제한없음,모두가능,"1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율",최소금액 1만원이상,5,5.0,우대사항없음,,,,,,,,,,,,,,,,,,,,
