,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
59,예가람저축은행,정기적금,정액적립식,4.10%,3.47%,"192,507",4.10%,2.488759813732333,단리,36개월,2023-10-04,"영업추진팀, 공시담당:0269067000, 상품문의:1877-7788",없음,제한없음,영업점,"* 만기후 1개월 이내 : 가입당시 약정금리
* 만기후 1개월 초과 : 보통예금금리",영업점 전용상품,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
60,제주은행,더탐나는적금3,자유적립식,4.10%,3.47%,-,5.60%,2.488759813732333,단리,36개월,2023-10-20,"영업추진본부, 064-720-0287","* 거래조건에 따라 최고 1.5%p 우대금리 적용 ① 급여이체 또는 카드가맹점 이체 실적시 : 0.5%p ② 신용카드 및 체크카드 합산 사용실적에 따른 최고 우대금리 : 0.6%p ③ 신규거래 고객 또는 기존 더 탐나는 적금1,2 가입 이력시 : 0.30%p ④ 모바일(JBANK, 모바일 웹뱅킹)으로 신규시 : 0.10%P",개인 및 개인사업자,모두가능,"- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%",월 납입한도 30만원 이하,1,2,"* 급여이체 : 0.5% [카드가맹점이체로 대체 가능]
* 카드실적 : 0.6% 
* 최초거래 : 0.3% [재가입(더 탐나는 적금1,2)도 적용 가능] 
* 비대면 : 0.1% [모바일 가입, 최초가입시]",0.5%,,,0.6%,0.3%,,0.1%,,,,,,,,,,,,,
61,평택상호저축은행,정기적금(모뱅),정액적립식,4.10%,3.47%,"192,507",4.10%,2.488759813732333,단리,36개월,2023-02-20,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,온라인,보통예금이율,보호금융상품 1인당 최고 5천만원,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
62,평택상호저축은행,정기적금(인뱅),정액적립식,4.10%,3.47%,"192,507",4.10%,2.488759813732333,단리,36개월,2023-02-20,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,온라인,보통예금이율,보호금융상품 1인당 최고 5천만원,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
63,디에이치저축은행,정기적금,정액적립식,4.10%,3.47%,"199,162",4.10%,0.3422280742103822,복리,36개월,2022-10-13,"수신팀, 051-860-0041",없음,제한없음,영업점,"- 1개월이하 : 약정이율 범위 내 현행이율
- 1개월초과 : 보통예금 이율",없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
64,디에이치저축은행,정기적금,정액적립식,4.10%,3.47%,"192,507",4.10%,2.488759813732333,단리,36개월,2022-10-13,"수신팀, 051-860-0041",없음,제한없음,영업점,"- 1개월이하 : 약정이율 범위 내 현행이율
- 1개월초과 : 보통예금 이율",없음,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
65,디에이치저축은행,정기적금(비대면),정액적립식,4.10%,3.47%,"192,507",4.10%,2.488759813732333,단리,36개월,2022-10-13,"수신팀, 051-860-0041",없음,제한없음,온라인,"- 1개월이하 : 약정이율 범위 내 현행이율
- 1개월초과 : 보통예금 이율",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
66,디에이치저축은행,정기적금(비대면),정액적립식,4.10%,3.47%,"199,162",4.10%,0.3422280742103822,복리,36개월,2022-10-13,"수신팀, 051-860-0041",없음,제한없음,온라인,"- 1개월이하 : 약정이율 범위 내 현행이율
- 1개월초과 : 보통예금 이율",없음,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
67,한국산업은행,KDB Hi 자유적금,자유적립식,4.06%,3.43%,-,4.16%,0.321267350402965,복리,36개월,2023-11-14,"(예금)수신기획부, 02-787-7410 (개인대출)지역성장지원실, 051-640-3372 (기업대출)영업기획부, 02-787-6929","KDB Hi 입출금통장에서 자동이체방법으로 납입하는 경우, 연 0.10% 가산","KDB Hi 입출금통장에 가입한 개인(개인사업자 및 임의단체 제외)
단, 국민인 거주자에 한함",온라인,"*만기후 1년 이내:
만기일 현재 일반정기적금 해당예금기간 기본이자율의 1/2
* 만기후 1년 초과:
만기일 현재 보통예금 이자율",해당없음,2,9,* 자동이체 : 0.1% [KDB Hi 입출금통장],,,0.1%,,,,,,,,,,,,,,,,,
68,유안타저축은행,e-정기적금,정액적립식,4.05%,3.43%,"190,160",4.05%,2.463985474328512,단리,36개월,2023-08-30,"경영지원팀, 02-6022-3745",없음,제한없음,온라인,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
69,세람상호저축은행,내가디자인하는적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-11-07,"기획팀, 031-822-1623",해당 적용조건에 따른 우대금리 제공[0.1% ~ 0.5%] -정기예금 이용 -첫번째 적금 가입 -고객등록5년이상 -2인이상 동반가입 -다자녀(3인)를 두신 -올해의 띠 -60세 이상 -계약기간 24개월 이상 -계약기간36개월 이상 -자동만기재예치 고객,제한없음,영업점,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
70,아산저축은행,e-정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-02-13,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
71,아산저축은행,e-정기적금,정액적립식,4.00%,3.38%,"194,142",4.00%,0.2898406291193867,복리,36개월,2023-02-13,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
72,아산저축은행,SB톡톡-정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-02-13,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
73,아산저축은행,SB톡톡-정기적금,정액적립식,4.00%,3.38%,"194,142",4.00%,0.2898406291193867,복리,36개월,2023-02-13,영업부0415379000,없음,제한없음,온라인,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
74,오성저축은행,플러스정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-04-03,"여신팀,054-452-7861",없음,제한없음,모두가능,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
75,오투저축은행,비대면 정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-08-01,수신팀 (042-712-0260),-,제한없음,온라인,"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율","중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
76,오투저축은행,E-정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-08-01,수신팀 (042-712-0260),-,제한없음,온라인,"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율","중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
77,유안타저축은행,정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-08-30,"경영지원팀, 02-6022-3745",없음,제한없음,영업점,"만기후 1개월이하:
약정금리와 현행금리 중 낮은 금리
만기후 1개월초과:
현행 보통예금금리",없음,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
78,전북은행,JB 다이렉트적금(자유적립식),자유적립식,4.00%,3.38%,-,4.10%,2.43919914895967,단리,36개월,2023-10-20,"마케팅추진부 마케팅추진팀, 063-250-7469 여신기획부, 063-250-7370 * 실제 상담은 인근 영업점이나 당행 콜센터(1588-4477)로 문의",추가우대금리 : 당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대,실명의 개인(임의단체 제외),온라인,"√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내
2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음
3. 인터넷뱅킹/스마트폰뱅킹 가입상품",2,9,* 자동이체 : 0.1%,,,0.1%,,,,,,,,,,,,,,,,,
79,주식회사 카카오뱅크,카카오뱅크 자유적금,자유적립식,4.00%,3.38%,-,4.20%,2.43919914895967,단리,36개월,2023-11-10,수신팀 1599-3333 여신팀 1599-3333,자동이체시 우대금리 제공 : 연 0.20%p - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음,만 17세 이상의 실명의 개인,온라인,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","1. 가입방법 : 스마트폰
2. 가입금액 : 1천원 이상(원단위)
3. 가입기간 : 6개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)
4. 월 적립한도 : 1천원 이상 월 300만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)",1,9,* 자동이체 : 0.20% [전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우. 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음],,,0.20%,,,,,,,,,,,,,,,,,
80,키움예스저축은행,키워드림 정기적금,정액적립식,4.00%,3.38%,"187,812",4.00%,2.43919914895967,단리,36개월,2023-02-16,"회계팀, 0261811586","*인터넷뱅킹, 스마트뱅킹, 비대면 가입시 우대금리 적용",제한없음,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
81,한국산업은행,KDBdream 자유적금,자유적립식,3.99%,3.38%,-,4.09%,2.4342404442939225,단리,36개월,2023-11-14,"(예금)수신기획부, 02-787-7410 (개인대출)지역성장지원실, 051-640-3372 (기업대출)영업기획부, 02-787-6929","KDBdream Account 계좌에서 자동이체방법으로 납입하는 경우, 연 0.10% 가산",제한없음,모두가능,"*만기후 1년 이내:
만기일 현재 일반정기적금 해당예금기간 기본이자율의 1/2
* 만기후 1년 초과:
만기일 현재 보통예금 이자율","이자율 적용방식 선택 가능
1) 최초납입일 고정금리식
2) 수시납입일 고정금리식",2,2,* 자동이체 : 0.1% [KDBdream Account 계좌],,,0.1%,,,,,,,,,,,,,,,,,
82,대백저축은행,꿈나무정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2022-09-05,"총무부,053-742-3301",해당없음,만13세 미만어린이,영업점,"*1개월이내-약정이율과 현행이율중 낮은이율 
*1개월 초과-보통예금이율(0.2%)",해당없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
83,모아저축은행,생일축하정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
84,모아저축은행,e-모아 정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2023-07-26,"기획실, 0324303417",없음,제한없음,온라인,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 계약금액 월 1만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
85,모아저축은행,12干支정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 월 30만원 이상,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
86,삼정저축은행,정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2022-09-23,"영업부,0317916411",없음,제한없음,영업점,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
87,삼정저축은행,e-정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2022-09-23,"영업부,0317916411",없음,제한없음,온라인,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
88,삼정저축은행,s-정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2022-09-23,"영업부,0317916411",없음,제한없음,온라인,"- 1개월이내 : 계약일 당시 약정이율과 계약 만기시 약정이율 중 낮은 이율
- 1개월초과 : 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
89,오투저축은행,정기적금,자유적립식,3.90%,3.30%,-,3.90%,2.3895904822679004,단리,36개월,2023-11-06,수신팀 (042-712-0260),-,제한없음,영업점,"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율


[코로나19관련대책 - 창구가입상품한 : 한시적으로 만기후 1개월간 해당 예금의 동일계약기간 신규약정금리 적용, 이후 보통예금이율]","중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
90,HB저축은행,스마트 정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
91,HB저축은행,스마트 정기적금,정액적립식,3.90%,3.30%,"189,130",3.90%,0.2375010440907932,복리,36개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
92,HB저축은행,e-정기적금,정액적립식,3.90%,3.30%,"183,117",3.90%,2.3895904822679004,단리,36개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
93,HB저축은행,e-정기적금,정액적립식,3.90%,3.30%,"189,130",3.90%,0.2375010440907932,복리,36개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
94,부산은행,2030부산월드엑스포적금,자유적립식,3.85%,3.26%,-,5.75%,2.3647681118450947,단리,36개월,2023-10-31,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*우대이율 최대 1.90% -비대면 채널 가입 또는 상품서비스안내 동의서 징구: 0.10% -첫 거래 우대이율 : 0.50% -엑스포 유치 응원 우대이율 : 0.30% -엑스포 유치 기원 우대이율 : 1.00%,실명의 개인고객(1인 1계좌),모두가능,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입한도: 월 1천원 이상 3백만원 이하 천원단위
2. 자유적립식",1,2,"* 비대면 : 0.1% [상품서비스안내 동의서 징구도 가능]
* 최초거래 : 0.50%",,,,,0.50%,,0.1%,,,,,,,,,,,,,
95,경남은행,행복Dream적금,정액적립식,3.80%,3.21%,"178,421",4.80%,2.339933697257379,단리,36개월,2023-10-20,"리테일금융부(대출문의),055-290-8743 마케팅추진부(예·적금상품),1600-8585",①신규일로부터 6개월전까지 당행 적금 미보유 0.2% ②월부금이 50만원 이상인 경우 0.20% ③이 예금을 자동이체로 납입하는 경우 0.2% ④신용(체크)카드 최초발급 후 10만원 이내 이용 0.2% ⑤ 전자명함을 통한 신규 시 0.2%,개인 및 개인사업자,모두가능,"만기후 1개월 이내: 일반정기예금 기본이율의 50%
만기후 1개월 초과: 일반정기예금 기본이율의 20%","1. 계약기간은 1년 이상 3년 이하 월단위
2. 적립금액은 5만원 이상, 최고금액은 제한없음",2,7,"* 최초거래 : 0.2% [신규일로부터 6개월 전까지 당행 적금 미보유]
* 자동이체 : 0.2% [월납입액이 50만원 이상인 경우 0.2% 가산]
* 카드실적 : 0.2% [신용(체크) 카드 최초 발급 후 10만원 이내 이용]
* 기타 : 0.2% [ 전자명함을 통한 신규시]",,,0.2%,0.2%,0.2%,,,,,,,,,0.2%,,,,,,
96,모아저축은행,정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-07-26,"기획실, 0324303417",없음,제한없음,영업점,"- 만기 후 1개월 이내 : 당초 약정이율과 만기시점 동일상품 동일기간제 금리 중 낮은 금리
- 만기 후 1개월 초과 : 신규일 시점의 보통예금 이율",- 1인당 가입한도 : 계약금액 월 1만원 이상,2,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
97,부산은행,내맘대로 적금,자유적립식,3.80%,3.21%,-,4.00%,2.339933697257379,단리,36개월,2023-10-31,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*우대이율 최대 0.2% - 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%,제한없음,모두가능,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",1,2,"* 최초거래 : 0.05% 
* 만기 : 0.15%",,,,,0.05%,,,,,,0.15%,,,,,,,,,
98,융창저축은행,정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
99,융창저축은행,e정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
100,융창저축은행,SB톡톡 정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-09-04,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
101,하나저축은행,1Q비대면정기적금,정액적립식,3.80%,3.21%,"184,127",3.80%,0.1852092790836979,복리,36개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,없음,제한없음,온라인,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
102,하나저축은행,1Q비대면정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-10-10,(예적금)수신기획팀 0222302562 (개인대출)리테일금융부 0222302817,없음,제한없음,온라인,"-1개월 이내 :가입 당시 약정금리
-1개월 초과 : 현행 고시 보통예금 금리","1..최저 가입금액 : 1만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월 이상(차등율 80%)",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
103,엠에스상호저축은행,정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-09-11,"기획회계팀,053-742-4411",없음,없음,모두가능,- 만기후 1개월간은 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리를 적용하고 만기후 1개월 경과시는 보통예금이자율,없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
104,오에스비저축은행,정기적금,정액적립식,3.80%,3.21%,"178,421",3.80%,2.339933697257379,단리,36개월,2023-10-31,(예/적금) 고객지원팀 1644-0052 (공시) 전략분석팀 1644-0052,없음,제한없음,모두가능,"- 만기 후 1개월 이내: 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
- 만기 후 1개월 경과: 보통예금 금리(0.2%)","-월 불입금 1만원 이상
-6개월 이상 ~ 60개월 까지 (월 단위 가능)
-만기시 이자지급",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
105,하나은행,주거래하나 월복리적금,자유적립식,3.75%,3.17%,-,4.75%,0.1590813165808001,복리,36개월,2023-10-20,가계수신(예금) 02-1599-1111(리테일사업부) 가계여신(대출) 02-2002-1249(리테일사업부),최고 연1.0% - 주거래하나우대(연 0.5%) : 적금만기 전전월말기준 본인명의 당행입출금통장을 통해 계약기간 1/2이상 이체된 주거래실적 1종 - 주거래플러스우대(연 0.9%) : 주거래 하나우대와 동일요건의 거래실적 2종이상 경우 - 온라인.재예치우대 연 최대 0.1%,"실명의 개인
또는 개인사업자",모두가능,"1개월 이내 : 지급당시 해당기간별 일반정기적금 기본금리 1/2
1개월 초과 : 지급당시 해당기간별 일반정기적금 기본금리 1/4","1. 1인 1계좌만 가능
(급여하나월복리적금,연금하나 월복리적금과 중복가입 불가)
2. 가입금액 
 - 최저1만원~300만원이하
3. 적립한도
 분기당 1만원이상 300만원
 (자유적립식)",1,2,"* 해당은행 : 0.5% [주거래실적 한개(당행입출금통장을 통해 계약기간 1/2이상 이체된 주거래실적), 주거래실적 2개이상 : 0.4% 가산가능]
* 기타: 0.1% [온라인.재예치]",,,,,,,,,0.5%,,,,,0.1%,,,,,,
106,농협은행주식회사,NH고향사랑기부적금,자유적립식,3.70%,3.13%,-,4.60%,2.2902286770762,단리,36개월,2023-11-14,"마케팅지원부, 02-2080-7799(여신), 7776(수신)",1. 고향사랑기부금 납부고객 우대 : 0.5%p 2-1. 만 65세 이상 고령자 우대 : 0.1%p 2-2. 만 19~34세 MZ고객 우대 : 0.3%p 3. 고향사랑특별금리 : 0.1%p(금리시장상황에 따라 변동 가능) - 고향사랑특별금리는 상품 가입고객 모두에게 적용,개인,모두가능,"만기후 1년 이내 : 만기시점 계약기간별 기본금리의 1/2
만기후 1년 초과 : 보통예금 금리","1.초입금1만원 이상 및 매회 1천원 이상, 매월50만원이내
(단, 만기일 전 3개월 이내에는 이전 적립금 합계액을 초과하여 입금불가)

2. 고향사랑기부금 우대금리는 농협은행/농축협 영업점 또는 고향사랑e음 홈페이지를 통한 고향사랑기부금 납부실적이 확인되는 경우 제공

3. 연간 판매액의 0.1% 공익기금 적립",1,2,"* 기타 : 0.5% [고향사랑기부금 납부고객]
* 만기 : 0.1% [상품가입고객 모두에게 적용]
* 나이 : 0.1% [만 65세 이상 고령자 : 0.1%, 만 19 ~ 34세 MZ고객 : 0.3%] ",,,,,,,,,,,0.1%,,,0.5%,0.1%,,,,,
107,동원제일저축은행,정기적금(비대면),정액적립식,3.70%,3.13%,"179,132",3.70%,0.1329652940769588,복리,36개월,2022-09-30,"기획부, 1544-8811",없음,제한없음,온라인,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",월 최대 불입금:100만원,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
108,동원제일저축은행,정기적금(비대면),정액적립식,3.70%,3.13%,"173,726",3.70%,2.2902286770762,단리,36개월,2022-09-30,"기획부, 1544-8811",없음,제한없음,온라인,"-만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용
-만기 후 1개월 초과: 보통예금 금리 적용",월 최대 불입금:100만원,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
